fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long,life_expectancy,mortality_risk,all_poverty,median_hh_income,sq_miles,pct_impoverished,pop_density
48333,Mills County,Texas,TX,2329,2573,50.6,4902,52.48878008975928,31.49518950157113,-98.5954403731988,78.51875141,49.15921673,750.0,43540.0,748.26,0.15299877600979192,6.55119878117232
48335,Mitchell County,Texas,TX,5383,3175,34.1,8558,37.09978967048376,32.306201533138115,-100.92113847388714,75.66464805,58.88192142,1473.0,41262.0,911.09,0.17211965412479552,9.393144475298817
48337,Montague County,Texas,TX,9403,10006,43.4,19409,51.55340306043588,33.675683098727816,-97.72463972426253,74.94043311,59.96964569,3165.0,46237.0,930.91,0.1630686794785924,20.849491357918595
48341,Moore County,Texas,TX,11438,10363,30.2,21801,47.534516765285986,35.83771454886299,-101.8929871425799,77.65074177,53.45747964,2596.0,52344.0,899.69,0.1190771065547452,24.23167980082028
48343,Morris County,Texas,TX,5981,6443,43.0,12424,51.85930457179653,33.11346807588227,-94.73263731654991,75.33292116,56.35892553,2489.0,38255.0,251.99,0.20033805537669028,49.303543791420296
48345,Motley County,Texas,TX,580,576,38.3,1156,49.82698961937716,34.074063249705425,-100.7798138209282,77.87245411,50.59444069,210.0,37464.0,989.56,0.18166089965397925,1.1681959658838272
48347,Nacogdoches County,Texas,TX,31365,34193,30.6,65558,52.15686872692883,31.615984008078232,-94.6158666802143,76.14980922,56.45770606,15402.0,38099.0,946.54,0.23493700234906495,69.26067572421663
48349,Navarro County,Texas,TX,23845,24738,38.6,48583,50.91904575674618,32.04692633371994,-96.4724752620504,75.97175,55.357165,8491.0,44111.0,1009.63,0.17477306876891094,48.119608173291205
48351,Newton County,Texas,TX,7233,6824,44.3,14057,48.545208792772286,30.786253872756024,-93.7447954809614,74.79518862,57.36056261,3023.0,41388.0,933.68,0.21505299850608237,15.055479393368179
48353,Nolan County,Texas,TX,7669,7297,38.5,14966,48.75718294801551,32.30352362644345,-100.40598751691708,75.44698956,58.49173938,2697.0,40969.0,912.0,0.18020847253775224,16.410087719298247
48355,Nueces County,Texas,TX,178020,182466,35.3,360486,50.61666749887653,27.72553963711,-97.61304230594965,78.08277121,50.75023597,53441.0,53562.0,838.48,0.1482470886525413,429.9279648888465
48357,Ochiltree County,Texas,TX,5230,5118,31.6,10348,49.45883262466177,36.27835758192422,-100.81566890983177,76.34425051,56.86935622,1170.0,61194.0,917.63,0.11306532663316583,11.276876300905593
48359,Oldham County,Texas,TX,1145,945,29.8,2090,45.21531100478469,35.40504562257054,-102.60276666280329,77.50109857,53.02061716,261.0,54212.0,1500.53,0.12488038277511962,1.3928411961107077
48363,Palo Pinto County,Texas,TX,13987,14330,40.5,28317,50.60564325316948,32.75315272540477,-98.31301535224459,75.5116677,57.20567176,4547.0,43589.0,951.79,0.16057491965956847,29.75131068828208
48365,Panola County,Texas,TX,11498,11942,39.3,23440,50.94709897610922,32.162354988620784,-94.30558827792214,75.63834257,56.71424514,3598.0,47780.0,801.75,0.15349829351535837,29.236046149048956
48367,Parker County,Texas,TX,64448,65354,39.7,129802,50.34899308177071,32.77765373546141,-97.80506519107288,77.7991494,55.10869373,11838.0,67735.0,903.48,0.09120044375279271,143.66892460264754
48369,Parmer County,Texas,TX,5059,4793,33.9,9852,48.650020300446606,34.530073513084,-102.78447356965637,78.82144717,50.37860854,1500.0,48344.0,880.78,0.15225334957369063,11.185540089466155
48371,Pecos County,Texas,TX,9010,6787,35.9,15797,42.96385389630943,30.781010267380065,-102.7235301389077,78.24347758,50.23533865,2376.0,45414.0,4763.85,0.1504083053744382,3.316015407705952
48375,Potter County,Texas,TX,62295,58604,33.8,120899,48.473519218521254,35.401290993572566,-101.89392655633915,73.90732406,62.19147874,25040.0,41563.0,908.37,0.20711502990099173,133.09444389400795
48377,Presidio County,Texas,TX,3497,3626,41.8,7123,50.905517338200205,29.99975851095655,-104.24051359860742,83.72330414,33.301052500000004,1677.0,32742.0,3855.24,0.2354345079320511,1.847615193866011
48379,Rains County,Texas,TX,5868,5605,48.3,11473,48.85383073302537,32.87034392851419,-95.79340116632162,76.71717062,54.05991925,1657.0,47354.0,229.45,0.1444260437549028,50.00217912399216
48381,Randall County,Texas,TX,65083,67392,35.6,132475,50.87148518588413,34.96587579283912,-101.89704851794251,79.01456309999999,50.4908984,11784.0,65795.0,911.54,0.08895263257218343,145.33097834434037
48383,Reagan County,Texas,TX,1951,1801,31.4,3752,48.00106609808103,31.366113286183772,-101.52309260729643,76.68489131,57.25888419,423.0,67308.0,1175.3,0.11273987206823027,3.19237641453246
48385,Real County,Texas,TX,1426,1963,55.0,3389,57.92269105930953,29.831781429323826,-99.82219944847674,76.74025827,53.75993847,609.0,36744.0,699.2,0.17969902626143405,4.846967963386727
48387,Red River County,Texas,TX,5986,6289,45.6,12275,51.23421588594704,33.620746647636466,-95.05026589437523,74.71992524,58.51829873,2057.0,36352.0,1036.58,0.1675763747454175,11.841826004746379
48389,Reeves County,Texas,TX,8689,6436,35.6,15125,42.55206611570247,31.323027104891448,-103.69297921715523,77.33338429,51.13681761,2943.0,40092.0,2635.38,0.19457851239669421,5.73921028466483
48391,Refugio County,Texas,TX,3586,3650,41.9,7236,50.44223327805418,28.325259899802838,-97.16562506006407,76.6969181,54.39282094,1128.0,45366.0,770.44,0.1558872305140962,9.392035719848398
48393,Roberts County,Texas,TX,401,484,38.0,885,54.689265536723155,35.83842430057228,-100.813570425658,76.13608965,55.51199665,60.0,75816.0,924.06,0.06779661016949153,0.9577300175313291
48395,Robertson County,Texas,TX,8296,8594,40.9,16890,50.88217880402605,31.0270540260606,-96.51279026793736,75.87168747,55.63218444,3097.0,42680.0,855.68,0.18336293664890468,19.73868735976066
48397,Rockwall County,Texas,TX,46167,47475,37.6,93642,50.698404562055494,32.89772963432757,-96.40778286533713,79.75943125,50.16235219,4845.0,97484.0,127.04,0.051739604023835456,737.1064231738035
48399,Runnels County,Texas,TX,5233,5077,40.8,10310,49.24345295829292,31.83111829438011,-99.9761927801308,76.98866019,53.92221051,1766.0,40112.0,1050.95,0.17129000969932104,9.810171749369617
48403,Sabine County,Texas,TX,5072,5386,52.7,10458,51.501243067508135,31.34322699059027,-93.85171824845189,75.07647969,55.742666500000006,1779.0,38451.0,491.39,0.17010900745840504,21.282484381041535
48405,San Augustine County,Texas,TX,4085,4242,49.4,8327,50.94271646451303,31.394217744530916,-94.16818652680954,74.69048585,55.25677651,1933.0,36426.0,530.66,0.23213642368199833,15.691780047488034
48407,San Jacinto County,Texas,TX,13718,14101,44.7,27819,50.68837844638556,30.579549018578874,-95.16693300195534,76.00669533,53.31481727,4876.0,45794.0,569.24,0.1752758905783817,48.87042372285855
48409,San Patricio County,Texas,TX,33721,33325,35.3,67046,49.7046803687021,28.009146725503665,-97.51869289159063,76.70877873,56.29368521,10570.0,51667.0,693.45,0.15765295468782628,96.68469247963083
48411,San Saba County,Texas,TX,3073,2889,40.7,5962,48.45689365984568,31.15520132359642,-98.81758682959341,78.47317683,48.84793276,1062.0,39995.0,1135.3,0.17812814491781281,5.251475380956576
48413,Schleicher County,Texas,TX,1542,1519,35.0,3061,49.62430578242405,30.89742111636334,-100.53831610135352,78.15360936,51.00263639,503.0,47258.0,1310.63,0.16432538386148318,2.3355180333122236
48415,Scurry County,Texas,TX,9425,7814,36.1,17239,45.32745518881606,32.746282682110675,-100.91642954007072,76.98640987,54.40554364,2377.0,50316.0,905.44,0.13788502813388248,19.039362078105672
48417,Shackelford County,Texas,TX,1770,1541,43.0,3311,46.5418302627605,32.735948553995165,-99.35404645860595,77.21770552,53.5543738,489.0,55403.0,914.29,0.14768951978254305,3.621389274737775
48419,Shelby County,Texas,TX,12572,12906,37.2,25478,50.65546746212418,31.792418304548306,-94.14495987156937,74.05324372,58.99010517,5345.0,37410.0,795.58,0.20978883742836957,32.02443500339375
48421,Sherman County,Texas,TX,1574,1484,40.4,3058,48.52844996729889,36.27772008689123,-101.89343611766377,77.60619936,52.31730917,397.0,55761.0,923.04,0.12982341399607586,3.3129658519674123
48423,Smith County,Texas,TX,108730,116285,36.6,225015,51.67877697042419,32.375039816808965,-95.2691760654636,77.76781729,51.58144671,34487.0,52520.0,921.45,0.15326533786636445,244.19664658961418
48425,Somervell County,Texas,TX,4192,4551,40.9,8743,52.05307102825118,32.22225654347432,-97.77435475608016,77.62966262,53.50747223,931.0,56944.0,186.46,0.10648518815052041,46.88941327898745
48427,Starr County,Texas,TX,31073,32821,28.7,63894,51.367890568754504,26.562096939253372,-98.73868389975391,79.11020016,48.09220739,25257.0,26691.0,1223.18,0.39529533289510754,52.235975081345345
48429,Stephens County,Texas,TX,4808,4564,38.6,9372,48.69825010670081,32.735871630911305,-98.83618395782158,76.54519787,54.70495787,1876.0,42831.0,896.72,0.20017072129748187,10.451422963689891
48431,Sterling County,Texas,TX,622,519,44.9,1141,45.48641542506573,31.827831931877853,-101.05002356819985,77.48861952,53.27298844,169.0,60577.0,923.45,0.1481156879929886,1.2355839514862743
48433,Stonewall County,Texas,TX,730,655,52.0,1385,47.292418772563174,33.17918976479651,-100.25336395377626,77.46002266,53.20148177,217.0,44225.0,916.31,0.15667870036101084,1.511497200729011
48435,Sutton County,Texas,TX,2116,1749,38.4,3865,45.252263906856406,30.498368276037308,-100.53818159300906,77.57195373,54.26105439,542.0,54760.0,1453.93,0.14023285899094437,2.6583122983912566
48437,Swisher County,Texas,TX,4036,3448,35.7,7484,46.07161945483698,34.530393659209786,-101.7349941459169,77.91813326,51.4625119,1511.0,38790.0,890.16,0.20189738107963656,8.407477307450346
48439,Tarrant County,Texas,TX,988765,1031212,34.3,2019977,51.050680280022995,32.77156099933904,-97.29122712116627,78.68000212,51.48879939,270348.0,61553.0,863.61,0.13383716745289675,2338.9921376547286
48443,Terrell County,Texas,TX,429,433,51.9,862,50.23201856148491,30.22499991561737,-102.07648491088436,77.47489642,52.68148383,152.0,41114.0,2358.03,0.17633410672853828,0.3655593864369834
48445,Terry County,Texas,TX,6515,6100,34.7,12615,48.35513277843837,33.17380585776823,-102.33516157016734,77.02401515,55.03091216,2532.0,38910.0,888.84,0.20071343638525566,14.192655596057783
48447,Throckmorton County,Texas,TX,694,873,46.6,1567,55.711550733886405,33.17748703398847,-99.21234793885513,77.90899704,51.138241799999996,228.0,42876.0,912.55,0.14550095724313974,1.717166182674922
48449,Titus County,Texas,TX,16046,16684,33.8,32730,50.97464100213871,33.216581171141684,-94.96568536116872,77.16323854,53.24087693,4749.0,45324.0,406.05,0.145096241979835,80.60583671961581
48451,Tom Green County,Texas,TX,58343,59123,33.9,117466,50.33201096487493,31.40444974831201,-100.46214598848304,77.49994343,53.06751402,15144.0,48221.0,1521.97,0.12892241159143922,77.18023351314415
48453,Travis County,Texas,TX,607356,595810,33.9,1203166,49.52018258494672,30.334685919898465,-97.7819532585677,80.89321687,44.43111145,143948.0,70068.0,990.2,0.11964101379194558,1215.073722480307
48455,Trinity County,Texas,TX,7011,7558,48.7,14569,51.8772736632576,31.088834839507637,-95.1355010311844,74.39862612,56.63311137,2864.0,38973.0,693.61,0.19658178323838288,21.004599126310175
48461,Upton County,Texas,TX,1843,1791,37.2,3634,49.284534947716004,31.36880186618325,-102.04313991403153,76.37223409,57.87285834,491.0,56335.0,1241.32,0.13511282333516786,2.9275287597074082
48463,Uvalde County,Texas,TX,13083,13926,33.9,27009,51.56059091413974,29.35730736341556,-99.76230117650907,78.42909742,49.05994614,6761.0,36913.0,1551.95,0.25032396608537894,17.40326685782403
48465,Val Verde County,Texas,TX,24925,24102,31.7,49027,49.16066657148103,29.89294989302876,-101.15173778854937,79.52538967,47.41886655,9703.0,42104.0,3144.75,0.19791135496767087,15.5901105016297
48467,Van Zandt County,Texas,TX,26619,27749,42.9,54368,51.039214243672745,32.56371228174381,-95.83650054153013,76.08380159,56.38521938,7921.0,49751.0,842.56,0.14569231901118304,64.5271553361185
48469,Victoria County,Texas,TX,44999,46971,35.7,91970,51.072088724584106,28.796354275074638,-96.97151982532577,78.05456765,51.37495596,12900.0,53659.0,882.14,0.14026312928128737,104.25782755571679
48471,Walker County,Texas,TX,41642,29897,35.4,71539,41.791190818993826,30.73903096746653,-95.57229674204979,77.25751791,54.04320115,12123.0,42709.0,784.17,0.16946001481709277,91.22894270375046
48473,Waller County,Texas,TX,24869,25118,29.0,49987,50.24906475683677,30.01080840229953,-95.98765022926908,77.95444539,50.76367374,7591.0,56407.0,513.43,0.15185948346570108,97.35893890111603
48475,Ward County,Texas,TX,5864,5722,33.2,11586,49.387191437942356,31.509492395902413,-103.102501355179,76.15606340000001,55.637366799999995,1464.0,63809.0,835.6,0.12635939927498704,13.865485878410723
48479,Webb County,Texas,TX,132906,139147,28.6,272053,51.14701914700445,27.761114488889714,-99.33152013397782,79.68587058,46.68244976,85150.0,36718.0,3361.48,0.31299048347197056,80.93250592001142
48481,Wharton County,Texas,TX,20395,21156,37.2,41551,50.91574210006979,29.277881753907156,-96.22209611996357,77.5464495,52.06348425,7163.0,46097.0,1086.15,0.1723905561839667,38.25530543663398
48483,Wheeler County,Texas,TX,2844,2638,39.0,5482,48.12112367748997,35.40121290215182,-100.26976888356995,75.32774155,59.21421657,736.0,47476.0,914.52,0.1342575702298431,5.994401434632375
48485,Wichita County,Texas,TX,68325,63493,34.3,131818,48.16716988575156,33.98793629690429,-98.7035714544728,75.65692908,58.60855884,20099.0,45071.0,627.78,0.15247538272466582,209.97483194749753
48487,Wilbarger County,Texas,TX,6347,6559,37.8,12906,50.82132341546568,34.08077322928668,-99.2409926919791,75.565704,57.673882299999995,1981.0,40955.0,970.84,0.1534944986827832,13.293642618763133
48489,Willacy County,Texas,TX,11681,10073,33.6,21754,46.3041279764641,26.469640229775738,-97.66121189880673,79.62034131,45.87322649,7076.0,31225.0,590.55,0.32527351291716466,36.83684700702735
48491,Williamson County,Texas,TX,259443,267614,36.1,527057,50.77515335153503,30.648033159755386,-97.60075125165235,81.73486331,43.36531997,30201.0,82370.0,1118.3,0.05730120271621476,471.3019762138961
48493,Wilson County,Texas,TX,24197,24001,40.2,48198,49.79667206108138,29.174000189614897,-98.08655364284913,78.69548452,51.13859911,4958.0,66045.0,803.73,0.10286733889373004,59.96789966779889
48495,Winkler County,Texas,TX,3977,3825,32.5,7802,49.025890797231476,31.850060607094964,-103.0483406584058,74.58301232,59.21226118,1164.0,53312.0,841.11,0.1491925147398103,9.275837880895484
48501,Yoakum County,Texas,TX,4438,4133,31.2,8571,48.22074437055186,33.17299442262301,-102.82778297821751,77.60967092,52.75858573,1025.0,57114.0,799.71,0.11958931279897328,10.717635142739242
48503,Young County,Texas,TX,8930,9184,41.4,18114,50.7011151595451,33.17662269426683,-98.6877349161326,75.51963566,57.92388417,2599.0,52133.0,914.47,0.14348018107541127,19.808194910713308
48505,Zapata County,Texas,TX,7177,7192,29.6,14369,50.0521956990744,27.00077886072772,-99.16864636711614,79.20630415,44.32273988,4162.0,34136.0,998.41,0.289651332730183,14.39188309411965
48507,Zavala County,Texas,TX,6208,5923,32.9,12131,48.82532355123239,28.86619482408335,-99.76054873837019,77.85982204,49.29056066,3991.0,25507.0,1297.41,0.3289918390899349,9.350166870919756
49001,Beaver County,Utah,UT,3280,3163,33.4,6443,49.092037870557185,38.35700068090118,-113.23552030393571,76.89106956,54.40885772,572.0,49843.0,2589.88,0.0887785193232966,2.487760050658718
49003,Box Elder County,Utah,UT,26887,26114,32.5,53001,49.27076847606649,41.5210109255589,-113.08212039575157,79.49556138,48.84323678,5008.0,57875.0,5745.55,0.09448878323050508,9.224704336399475
49005,Cache County,Utah,UT,61354,60982,25.1,122336,49.84795971749934,41.722438231563245,-111.74362613191708,81.96845261,42.96975236,15209.0,57422.0,1164.81,0.12432154067486267,105.02657085704965
49009,Daggett County,Utah,UT,359,253,46.1,612,41.33986928104575,40.88727380439289,-109.50763406123885,81.2718921,40.29292259,84.0,54784.0,696.98,0.13725490196078433,0.8780739762977416
49011,Davis County,Utah,UT,171584,169037,30.8,340621,49.6261240498971,40.990024870185415,-112.1114539932765,80.74081124,47.38395883,21271.0,77095.0,298.78,0.062447705807921416,1140.039493942031
49013,Duchesne County,Utah,UT,10312,9907,31.0,20219,48.99846678866413,40.29822784023471,-110.4251677840443,77.57805883,51.5349278,2765.0,56408.0,3240.95,0.1367525594737623,6.238602878785541
49015,Emery County,Utah,UT,5234,5014,35.4,10248,48.92661982825917,38.996739359944854,-110.70059843760185,77.99040026,51.61393011,1263.0,54569.0,4462.31,0.12324355971896955,2.2965683692975163
49019,Grand County,Utah,UT,4779,4837,40.7,9616,50.30158069883528,38.981973016537,-109.56985645435208,78.2114212,49.69283614,1202.0,55916.0,3671.54,0.125,2.6190644797550893
49023,Juab County,Utah,UT,5590,5358,30.4,10948,48.94044574351479,39.70273276246576,-112.7848178324704,77.78772459,52.56184263,1157.0,57820.0,3392.28,0.105681402995981,3.2273279328357325
49025,Kane County,Utah,UT,3693,3657,41.7,7350,49.755102040816325,37.285070933964455,-111.88783564424007,79.07624926,47.67794152,745.0,48697.0,3990.23,0.10136054421768707,1.8419990827596404
49027,Millard County,Utah,UT,6545,6188,35.8,12733,48.5981308411215,39.07327013747524,-113.10059249696396,79.28109239,48.56673155,1407.0,55656.0,6572.43,0.11050027487630566,1.9373352017442558
49031,Piute County,Utah,UT,1020,884,44.7,1904,46.42857142857143,38.336655672641,-112.12732238611295,78.36626746,50.46103788,253.0,39659.0,757.79,0.1328781512605042,2.5125694453608522
49033,Rich County,Utah,UT,1152,1198,30.6,2350,50.97872340425533,41.63225554779118,-111.24447282752041,81.10178681,42.94664165,215.0,60008.0,1028.78,0.09148936170212765,2.2842590252532124
49035,Salt Lake County,Utah,UT,562543,558262,32.6,1120805,49.809021194587814,40.66732280126721,-111.92360050559091,79.39782878,49.11315387,104297.0,68404.0,742.28,0.09305543783262922,1509.9490758204452
49039,Sanpete County,Utah,UT,15412,13954,31.9,29366,47.51753728802017,39.373949674765186,-111.57627385081086,79.16416874,49.04233605,4520.0,47768.0,1590.15,0.1539194987400395,18.467440178599503
49041,Sevier County,Utah,UT,10815,10303,35.2,21118,48.787763992802354,38.74777491131301,-111.80446617291004,77.95247142,53.03767583,2907.0,50909.0,1910.58,0.13765508097357704,11.053188037140554
49043,Summit County,Utah,UT,20766,19745,39.0,40511,48.739848436227206,40.86822678448417,-110.95569550777144,82.39347135,40.94463445,2412.0,94540.0,1871.71,0.05953938436474044,21.643844398972064
49045,Tooele County,Utah,UT,32871,32314,31.3,65185,49.57275446805247,40.44875491931693,-113.13109674903005,78.20911329,52.43776652,5189.0,64675.0,6941.35,0.07960420342103244,9.390824551420112
49047,Uintah County,Utah,UT,18496,17827,30.3,36323,49.079095889656685,40.124754089133546,-109.518637573404,77.99393436,48.88178121,4094.0,64184.0,4479.69,0.11271095449164441,8.108373570492601
49049,Utah County,Utah,UT,298256,292184,24.6,590440,49.4858071946345,40.119914213623154,-111.67027234853506,80.75201319,47.1053374,66112.0,69568.0,2003.45,0.1119707336901294,294.7116224512715
49051,Wasatch County,Utah,UT,15544,14979,33.4,30523,49.07446843364021,40.330780462422695,-111.16815336367183,80.61065783,45.23829706,1668.0,73077.0,1175.5,0.054647315139403074,25.965971926839643
49057,Weber County,Utah,UT,124402,123329,32.5,247731,49.783434451077994,41.26982202953594,-111.91339509429424,78.79868138,50.81513651,26535.0,62768.0,576.08,0.10711214987224045,430.0288154422997
50001,Addison County,Vermont,VT,18272,18667,43.7,36939,50.53466525894042,44.030903675599106,-73.14081598764318,80.80144593,46.13317123,3318.0,59731.0,766.33,0.08982376350198977,48.2024715201023
50003,Bennington County,Vermont,VT,17611,18309,47.0,35920,50.97160356347439,43.035427938398506,-73.09296955605637,79.48624682,50.27361472,4815.0,51989.0,674.98,0.1340478841870824,53.21639159678805
50005,Caledonia County,Vermont,VT,15218,15207,44.2,30425,49.98192276088743,44.464687037965305,-72.10221130175543,79.90363536,48.47014964,3929.0,48747.0,648.86,0.12913722267871816,46.88993003113152
50007,Chittenden County,Vermont,VT,79547,82505,36.5,162052,50.912670007158205,44.46100167072978,-73.08091305868041,81.39321729999999,44.90092008,14667.0,67833.0,536.58,0.09050798509120529,302.00902009020086
50013,Grand Isle County,Vermont,VT,3476,3489,47.8,6965,50.09332376166547,44.79675860516275,-73.29485418111071,80.01860254,49.34557512,609.0,65601.0,81.81,0.08743718592964825,85.13629140691847
50015,Lamoille County,Vermont,VT,12591,12677,40.9,25268,50.17017571632104,44.605741150341466,-72.64140294845757,80.16960348,48.43399606,2986.0,56207.0,458.8,0.11817318347316765,55.07410636442894
50019,Orleans County,Vermont,VT,13525,13386,45.8,26911,49.74174129538107,44.82879692755184,-72.24375515578144,79.34784965,49.29221,4029.0,43107.0,693.27,0.14971572962728996,38.8174881359355
50021,Rutland County,Vermont,VT,29079,30194,46.6,59273,50.940563156918,43.58007562873204,-73.03661801178542,79.11462195,50.82438684,7591.0,50569.0,929.82,0.1280684291329948,63.74674668215353
50025,Windham County,Vermont,VT,20937,22213,47.0,43150,51.478563151796074,42.9906105107739,-72.71379547834171,79.8388178,48.10394976,5318.0,47074.0,785.31,0.12324449594438007,54.946454266468024
50027,Windsor County,Vermont,VT,27052,28375,47.7,55427,51.19346167030509,43.58000424177949,-72.58621402043897,80.38690094,46.85763683,5479.0,58123.0,969.34,0.09885074061378028,57.18014319021189
51001,Accomack County,Virginia,VA,15861,16881,45.9,32742,51.5576323987539,37.76426023209736,-75.63327003791117,75.99215774,56.79213435,6493.0,39040.0,449.5,0.1983079836295889,72.84093437152391
51003,Albemarle County,Virginia,VA,50856,55499,38.8,106355,52.182784072211,38.02287624493557,-78.55671570923136,81.18129808,43.92431888,8524.0,73132.0,720.7,0.08014667857646561,147.57180518939919
51005,Alleghany County,Virginia,VA,7520,7766,47.4,15286,50.80465785686249,37.787796179706795,-80.006230729675,76.34663027,58.63858424,2288.0,47037.0,445.46,0.14967944524401414,34.315090019305885
51007,Amelia County,Virginia,VA,6652,6202,46.0,12854,48.249572117628745,37.335995469222325,-77.97613306383501,77.27456058,53.24103767,1328.0,56172.0,355.27,0.10331414345728956,36.18093281166437
51009,Amherst County,Virginia,VA,15358,16524,44.3,31882,51.82861802898186,37.60479924691893,-79.14514648924205,77.77094678,52.62996346,4340.0,46497.0,473.93,0.13612696819521988,67.27153799084253
51011,Appomattox County,Virginia,VA,7563,8014,42.9,15577,51.447647172112724,37.37227966645444,-78.8125792594921,77.49823187,54.48594658,2130.0,51431.0,333.49,0.1367400654811581,46.70904674802843
51013,Arlington County,Virginia,VA,115819,115984,34.5,231803,50.03559056612728,38.87856846219115,-77.1010687635397,82.75623881,39.50598985,17151.0,108635.0,25.97,0.07398955147258664,8925.79899884482
51015,Augusta County,Virginia,VA,37897,36804,44.8,74701,49.26841675479579,38.16444155260733,-79.13383485052326,78.65761737,51.17748374,6590.0,56784.0,967.0,0.08821836387732426,77.25025853154085
51017,Bath County,Virginia,VA,2310,2083,47.6,4393,47.41634418392898,38.05871253231616,-79.74106886431477,77.30409812,55.85433848,516.0,47059.0,529.16,0.11745959480992488,8.301836873535414
51019,Bedford County,Virginia,VA,38306,39602,46.2,77908,50.831750269548714,37.31516948513392,-79.52418435893513,79.27297577,49.60064386,7445.0,55708.0,753.02,0.09556143143194537,103.46073145467584
51021,Bland County,Virginia,VA,3542,2905,46.1,6447,45.05971769815418,37.1339868410361,-81.13020783318629,75.7932847,60.21393436,800.0,44827.0,357.73,0.12408872343725764,18.021971878232186
51023,Botetourt County,Virginia,VA,16388,16834,47.0,33222,50.67124194810667,37.55712164035271,-79.81233135912814,79.68724305,49.18381415,2560.0,68390.0,541.2,0.07705737162121486,61.38580931263858
51025,Brunswick County,Virginia,VA,8892,7773,43.2,16665,46.64266426642664,36.76477603826881,-77.85902363676232,76.04120609,56.33314131,3275.0,39433.0,566.17,0.19651965196519652,29.434622109966973
51027,Buchanan County,Virginia,VA,11155,10983,46.5,22138,49.611527689944886,37.26660954262053,-82.03601380986255,73.6750478,63.11768978,5274.0,31763.0,502.76,0.2382329027012377,44.03293818123956
51029,Buckingham County,Virginia,VA,9422,7582,42.7,17004,44.589508350976246,37.57217517041236,-78.52879421472015,77.59927295,52.46784913,2613.0,42455.0,579.66,0.1536697247706422,29.334437428837596
51033,Caroline County,Virginia,VA,15138,15046,40.0,30184,49.84760137821362,38.02673376823984,-77.34706623801038,77.53411969,52.28266841,2937.0,55423.0,527.51,0.09730320699708454,57.219768345623784
51035,Carroll County,Virginia,VA,14963,14775,47.4,29738,49.68390611339027,36.73157852773856,-80.7338837597669,77.26864962,54.54866003,4775.0,40390.0,474.69,0.1605689689958975,62.64720133139522
51036,Charles City County,Virginia,VA,3441,3554,50.3,6995,50.80771979985703,37.35671209135256,-77.06222020665672,77.52826419,51.48671226,877.0,56907.0,182.82,0.12537526804860616,38.26167815337491
51037,Charlotte County,Virginia,VA,5981,6114,45.8,12095,50.549813972715995,37.01162024420847,-78.66164969102097,76.2751422,54.93310298,2488.0,38557.0,475.27,0.20570483670938405,25.44869232225893
51041,Chesterfield County,Virginia,VA,163534,175913,38.8,339447,51.82340689415431,37.378537154502006,-77.58694774879237,79.94359309,50.11237758,23468.0,76260.0,423.3,0.06913597704501734,801.9064493267186
51043,Clarke County,Virginia,VA,7333,7032,46.6,14365,48.95231465367211,39.11230574691274,-77.99668741749224,79.17324432,51.0804223,1115.0,76753.0,176.18,0.0776192133658197,81.53592916335566
51045,Craig County,Virginia,VA,2501,2612,48.3,5113,51.08546841384707,37.481681739779575,-80.21142470538453,78.2425276,52.836918700000005,648.0,48221.0,329.53,0.12673577156268337,15.516037993505904
51047,Culpeper County,Virginia,VA,25249,25201,38.8,50450,49.952428146679885,38.48602902117349,-77.95583367127404,78.40906317,52.65316914,4766.0,67023.0,379.23,0.09446977205153617,133.03272420430872
51049,Cumberland County,Virginia,VA,4830,4956,45.5,9786,50.643776824034326,37.51212630108904,-78.24495055222542,78.38836762,48.50312877,1747.0,42692.0,297.46,0.1785203351726957,32.89854098029988
51051,Dickenson County,Virginia,VA,7585,7375,44.3,14960,49.29812834224599,37.12580814284353,-82.35037207692537,73.89592719,62.10715279,3684.0,32795.0,330.53,0.2462566844919786,45.26064199921339
51053,Dinwiddie County,Virginia,VA,14010,14298,43.2,28308,50.50869012293344,37.07593861422707,-77.63226901458783,76.92891094,53.98149572,3565.0,54805.0,503.72,0.12593613112900948,56.19788771539744
51057,Essex County,Virginia,VA,4962,6074,46.0,11036,55.03805726712578,37.94340644854229,-76.95144012936173,76.75064347,54.39053904,1439.0,50033.0,257.12,0.13039144617615078,42.9215930304916
51059,Fairfax County,Virginia,VA,566646,576883,37.9,1143529,50.44760561384975,38.83683969453545,-77.27698787344684,83.73344891,37.99310797,67736.0,115518.0,390.97,0.05923417770778004,2924.8510115865665
51061,Fauquier County,Virginia,VA,34283,34832,41.4,69115,50.397164146712,38.7386482690818,-77.80923849580698,79.36060868,51.09231518,3978.0,91372.0,647.45,0.05755624683498517,106.74955595026643
51063,Floyd County,Virginia,VA,7824,7842,47.0,15666,50.057449253159724,36.93162706516348,-80.36252486262205,78.66928873,49.63221941,2129.0,42670.0,380.42,0.135899399974467,41.18080016823511
51065,Fluvanna County,Virginia,VA,12005,14277,43.3,26282,54.322349897268104,37.84188769627149,-78.27731313064952,80.79266094,44.54880942,1867.0,70005.0,286.01,0.07103721177992542,91.8918918918919
51069,Frederick County,Virginia,VA,42405,42748,40.6,85153,50.20140218195483,39.20457787690036,-78.26254727311455,79.39617616,50.54125481,5677.0,69346.0,413.5,0.06666823247566146,205.9322853688029
